Country,Observation Date,Language,AgeGroup,City,Gender,Occupation_raw,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,NormallyDo_raw,NormallyDo,PandemicChange,YesPandemicChange_raw,YesPandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Blurredvision,Experience_Clammyskin,Experience_Confusion,Experience_Convulsions,Experience_Dizziness,Experience_Faintingbrieflossofconsciousness,Experience_Fatigue,Experience_Feelinghot,Experience_Feelinglistlesslackofengagementwithsocialactivitiesfa,Experience_Feelingsweaty,Experience_Feelingthirsty,Experience_Headache,Experience_Irrationalbehaviour,Experience_Lossofconsciousnessextensive,Experience_Musclecramps,Experience_Muscleweakness,Experience_Nausea,Experience_Poorqualityofsleep,Experience_Rash,Experience_Vomiting,Experience_DONTKNOW,Experience_REFUSED,ExperienceBeforeHeatConfusion,ExperienceBeforeHeatFeelinghot,ExperienceBeforeHeatFeelingsweaty,ExperienceBeforeHeatFeelingthirsty,ExperienceBeforeHeatFatigue,ExperienceBeforeHeatFeelinglistlesslackofengagementwithsocialact,ExperienceBeforeHeatPoorqualityofsleep,ExperienceBeforeHeatHeadache,ExperienceBeforeHeatClammyskin,ExperienceBeforeHeatFaintingbrieflossofconsciousness,ExperienceBeforeHeatIrrationalbehaviour,ExperienceBeforeHeatMuscleweakness,ExperienceBeforeHeatMusclecramps,ExperienceBeforeHeatNausea,ExperienceBeforeHeatDizziness,ExperienceBeforeHeatBlurredvision,ExperienceBeforeHeatVomiting,ExperienceBeforeHeatRash,ExperienceBeforeHeatLossofconsciousnessextensive,ExperienceBeforeHeatConvulsions,FeelingMore,PhysicalConflict,HeatAffect,Language2
Pakistan,30/06/2020,Urdu,25-34,Karachi,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,CEILING FAN,INFORMAL CONNECTION,4,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,2,5,Then we take bath at day,Taking a bath,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,HOT,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,,,CAN'T REMEMBER,YES,,,,,,,,,,,,,YES,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,30/06/2020,Urdu,25-34,Hyderabad,FEMALE,House Wife,HOUSEWIFE,NO,CEILING FAN,SOLAR,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,BAMBOO,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,1,8,Takes bath,Taking a bath,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,,YES,YES,,,YES,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,02/07/2020,Urdu,18-24,Hyderabad,MALE,student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,20,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],SUPPLIED IN TANKS,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,3,She takes bath,Taking a bath,NO,N/A,N/A,SOME OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,DON'T KNOW,Urdu
Pakistan,03/07/2020,Urdu,25-34,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,6,Afternoon,Other response,YES,I go outside,Spend More time outdoors,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY COOL,SLIGHTLY WARM,PERFECTLY TOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME,Urdu
Pakistan,27/06/2020,Urdu,35+,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,OTHER,12-VOLT BATTERY,10,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,T-GIRDER,REINFORCED CONCRETE,CEMENT,3,7,Room-cooler,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,NEUTRAL,DON'T KNOW,DON'T KNOW,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,CAN'T REMEMBER,CAN'T REMEMBER,,,,,,,,,,,,,,,,FRUSTRATED,NO,LESS,Urdu
Pakistan,01/07/2020,Urdu,18-24,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,SOLAR,16,BOTTLES,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,1,5,In day we use hand-fan,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,YES,YES,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE,Urdu
Pakistan,29/06/2020,Urdu,35+,Hyderabad,FEMALE,He,OTHER RESPONSE,NO,CEILING FAN,SOLAR,88,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,Takes bathshe goes to roof top for air,Taking a bath,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,HOT,HOT,DON'T KNOW,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME,Urdu
Pakistan,28/06/2020,Urdu,25-34,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,12-VOLT BATTERY,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,4,We go to roof top,Spend More time outdoors,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,WARM,WARM,PERFECTLY TOLERABLE,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,,YES,,,YES,,,,,,,,,,,,,IMPATIENT,YES,MORE,Urdu
Pakistan,05/07/2020,Urdu,25-34,Hyderabad,FEMALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,OTHER,12-VOLT BATTERY,9,OTHER,OTHER,2,REFUSED,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,1,7,Nothing,Nothing,NO,N/A,N/A,OTHER,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,NO CHANGE,HARDER,HOT,DON'T KNOW,PERFECTLY TOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,30/06/2020,Urdu,25-34,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,20,SUPPLIED IN TANKS,OTHER,3,REINFORCED CONCRETE,DON'T KNOW,DON'T KNOW,5,7,She is available in day and drinks lemonade by open windows,Drink Beverage,NO,N/A,N/A,HALF OF THE DAY,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,YES,YES,,,,,,,,,,,,,,,,,SHORT TEMPERED,ABOUT THE SAME,ABOUT THE SAME,Urdu
Pakistan,30/06/2020,Urdu,18-24,Hyderabad,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,7,Nothing,Nothing,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY DECREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,VERY HOT,HOT,INTOLERABLE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,,,,,,,,,,,,,,,,,,SHORT TEMPERED,YES,MORE,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,OTHER,6,OTHER,OTHER,2,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,1,5,Nothing,Nothing,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,YES,YES,,,,,,,,,,,,,,,,,FRUSTRATED,YES,LESS,Urdu
Pakistan,03/07/2020,Urdu,18-24,Karachi,FEMALE,Student,STUDENT,NO,CEILING FAN,SOLAR,12,BOTTLES,COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,7,Afternoon,Other response,NO,N/A,N/A,HALF OF THE DAY,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,CAN'T REMEMBER,,,,,,,,,,,,,,,,,REFUSED,NO,MORE,Urdu
Pakistan,29/06/2020,Urdu,35+,Karachi,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,CEILING FAN,INFORMAL CONNECTION,8,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],ASPHALTED FLOOR,3,7,Go out of house,Spend More time outdoors,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,VERY HOT,VERY HOT,VERY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,ABOUT THE SAME,ABOUT THE SAME,Urdu
Pakistan,02/07/2020,Urdu,25-34,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,10,BOTTLES,COMMUNAL OR STREET-END TAP,1,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,1,2,Nothing just in heat,Nothing,NO,N/A,N/A,HALF OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,VERY HOT,VERY HOT,INTOLERABLE,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,YES,YES,YES,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,Student,STUDENT,NO,CEILING FAN,12-VOLT BATTERY,12,BOTTLES,SUPPLIED IN TANKS,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,1,13,We lie down infront of AC,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,REMAINED ABOUT THE SAME,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,SLIGHTLY COOL,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,CAN'T REMEMBER,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME,Urdu
Pakistan,02/07/2020,Urdu,18-24,Karachi,MALE,Student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,18,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,5,Nothing just sitting and using generater,Use of generator,NO,N/A,N/A,SOME OF THE DAY,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,,,,,,,,,,,,,,,,IMPATIENT,NO,MORE,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,Student,STUDENT,NO,TABLE FAN,INFORMAL CONNECTION,18,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,6,We use fan or what else we can do,Use Air Coolers,NO,N/A,N/A,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,YES,YES,,,,YES,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,28/06/2020,Urdu,25-34,Karachi,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,CEILING FAN,SOLAR,16,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,WOODEN SHINGLES,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,4,We take bath,Taking a bath,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY DECREASED,SLIGHTLY INCREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,EASIER,SLIGHTLY WARM,SLIGHTLY WARM,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,03/07/2020,Urdu,25-34,Karachi,FEMALE,house wife,HOUSEWIFE,NO,TABLE FAN,INFORMAL CONNECTION,10,BOTTLES,SUPPLIED IN TANKS,3,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,6,We take bathI wash floor,Taking a bath,NO,N/A,N/A,OTHER,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,03/07/2020,Urdu,18-24,Hyderabad,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,8,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,T-GIRDER,REINFORCED CONCRETE,CEMENT,3,7,She turns on fan,Use Air Coolers,YES,She washes floor,Work on house chores,OTHER,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,01/07/2020,Urdu,25-34,Hyderabad,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,SOLAR,20,BOTTLES,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,We make tang in day,Drink Beverage,NO,N/A,N/A,HALF OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,YES,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,6,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,7,Nothing,Nothing,NO,N/A,N/A,HALF OF THE DAY,SLIGHTLY DECREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,WARM,WARM,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,YES,,,,,,,,,,,,,SHORT TEMPERED,YES,MORE,Urdu
Pakistan,03/07/2020,Urdu,35+,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,18,BOTTLES,COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,4,From hand fan,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY INCREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,VERY HOT,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,UNHAPPY,NO,MORE,Urdu
Pakistan,02/07/2020,Urdu,18-24,Karachi,MALE,Student,STUDENT,NO,CEILING FAN,SOLAR,24,BOTTLES,COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,7,Afternoon,Other response,NO,N/A,N/A,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,30/06/2020,Urdu,35+,Karachi,FEMALE,Hw,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,14,BOTTLES,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,8,She uses air cooler,Use Air Coolers,NO,N/A,N/A,SOME OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,MAYBE,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,29/06/2020,Urdu,35+,Karachi,FEMALE,housewife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,13,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],SUPPLIED IN TANKS,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,2,6,We turn on fan,Use Air Coolers,NO,N/A,N/A,HALF OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,INTOLERABLE,NO,NO,YES,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAYBE,,NO,,MAYBE,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,30/06/2020,Urdu,18-24,Karachi,MALE,DON'T KNOW,DON'T KNOW,NO,CEILING FAN,OTHER,22,OTHER,SUPPLIED IN TANKS,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,1,7,Shower,Taking a bath,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,EASIER,HOT,HOT,DON'T KNOW,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,MAYBE,,MAYBE,,,,,,,,,,YES,,,,,,,,IRRITABLE,ABOUT THE SAME,LESS,Urdu
Pakistan,03/07/2020,Urdu,25-34,Hyderabad,FEMALE,REFUSED,REFUSED,NO,OTHER,SOLAR,8,OTHER,OTHER,3,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,7,This is the only fan,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,SLIGHTLY WARM,PERFECTLY TOLERABLE,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,MAYBE,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
